requester_id	pay	comm	fast	fair	reviews	tos_flags
AG9VF7GBOWJRT	4.5	5	5	5	9	0
AGAS9K5MB8457	4	0	5	5	1	0
AGB5WEP6VC25E	4.18	5	4.58	4.79	22	0
AGC4O1CU3BND2	3	4	5	3.67	4	0
AGG6B3CPA2PJU	3.7	3	3.22	4	10	0
AGGWE8HL95YEX	1	0	0	0	1	0
AGNHVUH3QV5I0	5	0	5	5	10	0
AGPAA8GFXO2A8	3.71	0	5	5	8	0
AGPG4G3ZS11YI	3.25	3	2.75	3.67	5	0
AGQ361FN9TUSP	2.64	5	5	5	12	0
AGVV5AWLJY7H2	4.46	4	4.83	4.83	24	0
AGW2H4I480ZX1	4.11	4.67	4.67	4.56	18	0
AGWLAGVDV9NNU	0	0	0	0	1	0
AGX108R47R715	3.11	1.67	3.25	2.94	20	0
AH0Y1AGCI70BS	2.6	2.6	4.1	4.2	20	1
AH31TCPHJO3AG	5	0	5	5	2	0
AH4M963EWDB4W	4.91	5	5	5	46	0
AH56WPE64I4LD	3	2.08	3.26	3.1	47	0
AH6HC119DNOR3	3	2.88	3.25	2.9	22	0
AH6IPOHU1QLC2	2.46	3.21	3.26	3.72	50	4
AH818QZD30R4W	3	0	3	3	2	0
AH8RZPJ9O7HX8	4.33	0	5	5	4	0
AH8THN8RAFAPW	4.74	4.27	4.92	4.92	54	0
AHAUQH8J0L3OR	3.17	3.64	4.56	4.64	51	0
AHB2J9LQOYASR	4.29	5	5	5	7	0
AHB3XOAZXMZI4	2.78	1	3.29	3.29	9	0
AHBP1SSWL88BD	5	0	0	0	1	0
AHC8ALJKTLD35	4	5	4.88	5	14	0
AHDLQLO30UDEM	4.08	4.71	4.73	4.64	56	0
AHFRXUGKAMJWZ	1	0	0	0	1	0
AHG3DFQ65ESGY	4.13	4.41	4.76	4.68	88	0
AHHXL4XOBFLFP	4	0	5	5	2	0
AHIH8P1V0R2OH	4	4.17	3.9	4.2	13	0
AHIW2B0QQNF7X	1.72	1.55	3.67	3.58	34	0
AHP4P7QUMB2Z0	2.17	2.67	3.6	3.6	12	0
AHPOH7GFQK14J	4.78	4.67	4.78	4.78	19	2
AHQSWQAHZ3P78	2.67	2.33	3.2	3.4	6	0
AHSK3ATQK76EO	2.67	5	4.43	4.43	9	0
AHT34QVLGFI2X	5	5	5	5	2	0
AHTQEAWFL5IFZ	2.33	0	4	5	3	0
AHZ85HODRYGND	4.42	5	4.67	4.67	13	0
AI016X2KP39Q3	4.9	5	5	5	11	0
AI2G5V8H1U52N	4.5	4.43	4.74	4.79	22	0
AI2HRFAYYSAW7	4.4	4.14	4.71	4.73	143	0
AI2OXVLK8QJEO	3.91	4.5	5	5	11	0
AI3OU0DPRI0E3	4.63	4.76	4.87	4.86	97	2
AI44KSBORMS4H	3.73	3.54	3.43	4.38	34	0
AI6IJM3MMPVIG	3.75	3.75	3.88	4.5	9	0
AI7CC9UA3BP39	3.5	5	5	5	2	0
AI8DATWSG19LZ	5	5	4	5	4	0
AI9A11RHQ4YDT	2.17	4	4.18	4.17	30	0
AIAQE47AMIAGZ	3.33	0	5	5	6	0
AICSX276JM01	4.33	3	4.33	3.17	6	0
AIDYBIWXEXQWO	3.5	5	5	5	8	0
AIH4GLYJ1U4B7	4.33	3.71	4.13	4.24	34	0
AIHNQ6P0XCNQM	4.5	1	5	4.25	6	0
AIJ6CWLNZDT3V	2.25	5	4	5	5	0
AILLW58M81UXY	4.29	4.2	4.7	4.7	29	2
AIMK38T99NXBW	5	0	5	5	1	0
AINJPK2W0FRZ	5	0	5	5	1	0
AIQB7XXL5K2FR	4.81	4.75	4.81	4.81	21	1
AIVP5EEL1EABU	4.33	5	4.61	4.94	25	1
AJ0TPZ549K7NG	2.86	2.39	3.08	3.56	60	0
AJ0VOWLXNHPJ	2.52	3.4	3.86	4.21	31	3
AJ1XMH5L5JHD8	4.53	4.2	4.36	4.64	15	0
AJ1ZLZBZXBUCO	3	3.86	3.53	3.8	16	1
AJ6877HKCS6JR	4.86	5	5	5	30	0
AJAV9V8JP3C24	4	0	3.67	5	3	0
AJB2IXOKNXA17	3	1	3	3	2	0
AJBHD9184XOO1	0	0	2	0	2	0
AJHIUDEKSW1RD	3.58	2.43	3.5	3.17	12	0
AJHY5MA01W8FO	2.11	1	4.5	4.5	9	0
AJIEULR18YYNV	3.44	3.5	4.75	5	10	0
AJJ386EZGHV0X	4.25	5	4.67	4.73	17	0
AJPK5WVR8QK4	2	5	5	5	4	0
AJQ8INR0T529G	5	0	4	5	1	0
AJQIATO3I3J4U	3.81	3.09	3.84	3.74	22	0
AJQXJ4HEJXDO8	3.71	3.8	3.07	3.4	21	0
AJTY2AQM1JE6	2.75	0	3.67	3.67	5	0
AJVAN0DJ4YYLK	3.09	2.46	3.14	3.3	27	0
AJVBPJNO4KIKB	5	0	5	5	2	0
AJWZTFT7GR3N6	3.89	2.8	3.11	3.05	22	0
AJX6CS8Z7HOTO	5	5	5	5	9	2
AK2KOLIIO7FFP	3.5	5	5	5	3	0
AK4F5Y6B2Y8C3	4.65	4.6	4.13	4.91	29	0
AKEBQYX32KM19	3.82	3.6	4.73	4.13	127	0
AKFJCE7PCEP91	2.38	1.67	2.55	2.82	18	12
AKJ9XOJGE9LZU	4.5	0	5	5	2	0
AKM10U1JQKLCD	1	1	1	1	3	0
AKNUFN5YQTVHG	2.42	4	4.12	4.19	27	0
AKO0UHB5162Q0	3.14	3	4	4.17	8	0
AKRL1XMEH9LAK	4.4	5	5	5	10	0
AL0P26NTBJRYZ	2.94	2.13	3	3.75	19	1
AL13J0IUS9L9R	3	3.67	4.5	4.5	16	0
AL2A9VI2UYDS4	2.77	2.2	2.18	3.44	15	1
AL32ZLDXIT5Q9	4.64	4.6	5	5	11	0
AL3NNK5BXHWTK	4.33	3	4.33	4.33	12	0
AL583HME16L25	4.43	4.56	4.83	4.83	24	0
AL67DFEOP3BP5	5	5	5	5	9	0
AL94OTAKQQQRF	5	5	5	5	3	0
ALBJ609EHXZE2	5	0	5	5	1	0
ALBMBBNT6UB93	4	4.43	4.7	4.61	39	1
ALBR8VVRCS6T2	5	0	5	5	1	0
ALDTFZWMNJJXN	3.08	2.94	3.26	3.09	94	1
ALMOH08PQJZ1Q	4.21	4.17	4.65	4.65	28	0
ALMW5155HF1WN	3	1	3	3.67	4	0
ALMWKMXDGLBXX	4.8	5	5	5	6	0
ALN4PC97HKRXZ	3.2	3.83	4.56	4.72	26	0
ALS85546QW4UL	5	4.75	5	4.88	8	0
ALSRNAHPO9975	4.36	5	5	5	11	0
ALSV21XJ4VKWE	2.73	2.67	2.95	4.25	24	0
ALUC7HI5Y4XLA	5	0	5	5	1	0
ALWAKOQ6QX28C	3.67	1	4.33	4.75	12	0
ALXE5TH4ENQU8	3.5	0	5	5	3	0
ALZUWU3P4QQSG	3.92	4.53	4.69	4.78	53	0
AM115TQAFU8IS	4	1	5	5	1	0
AM5OL7KNCPAWG	3.4	5	5	5	5	0
AM7X9GQQZS1KC	5	4	4.67	5	3	0
AM9V3NW9OUK4S	5	0	5	5	1	0
AMACMQVB1OBC2	3.73	2.75	4.42	4.36	31	0
AMD6OCZNPP47V	3.75	4.5	4.4	5	5	0
AMEK37GFM5MAI	2.29	5	4.67	5	7	0
AMFEFIC8OC3ZY	1	1	1	1	4	0
AMK1YQP3MAQ6G	3.6	3.5	3.8	1.8	5	0
AMLWIW48EXTHR	3.5	3.67	4.4	4.6	14	0
AMMGHMF3LC4IN	2.33	2.2	2.17	1.5	8	0
AMMH79IH4A0OM	4	0	5	5	2	0
AMQYPZTYZWK8H	1	1	1	1	1	0
AMR79QKF2DBOZ	2	0	3	5	1	0
AMTB401LNSG6S	3.43	5	5	4.33	8	0
AMV0PFDW7UKD	4	0	4.5	5	3	0
AMVTM55ZT3Z9H	3.63	2.6	4	4	20	6
AMW00W1PCLXEG	5	5	5	5	6	0
AMX2O6PDNSEP3	2	0	0	0	1	0
AMXC5Z6ZS6LWK	1.8	0	5	5	5	0
AMYFFXXVKHUSG	5	0	5	5	1	0
AMYI4C1IT5CHD	4	0	5	0	1	0
AMZKCU4D3WQKC	4.6	5	4.8	4.75	6	0
AN0H3ZULX0R41	5	0	5	5	1	0
AN0V5XURDQMLQ	3.14	5	5	5	7	0
AN1MJ0CTM22AL	2.3	5	4.67	5	12	0
AN5BRNO7IACSA	4	0	5	5	1	0
AN5LKOIU9ME9R	5	0	3	5	1	0
AN5PY739PWU7W	4	0	5	5	1	0
AN6WT1D6EQ8V5	5	0	5	5	1	0
AN7FQI295BH7P	4.6	3.67	5	4.71	15	0
AN8LXOVUSVKGB	3.85	4.33	4.69	4.7	34	0
ANC05BOJGX9TK	5	3	5	5	3	0
ANEB0YL5C7VJV	3.45	5	5	5	12	0
ANFE26661O9Y4	3.18	5	4.58	4.92	17	0
ANHDLRSUAEEJX	3.12	2.85	3.49	3.74	54	0
ANNHBZKJNOBY9	4.09	4	4.16	4.18	29	0
ANNM1Z353EVLR	3	1.33	3.29	2.86	7	0
ANOM8CGGTCHS8	4.1	2.5	3.74	3.95	22	2
ANSAIWOHYXK8H	2.56	3	2.75	2.75	10	0
ANSB0IQGQOSXJ	2.6	0	5	5	5	0
ANSCI9MP45A06	3	1	4	5	1	0
ANTAEB3MYXYPZ	3.5	5	4.67	5	6	0
ANTGQ46BR5H28	3.6	2.33	5	5	5	0
ANULIKS3G1HV9	3	5	3.67	3.67	8	2
ANW7R2VV3V630	5	0	5	5	3	0
ANWVAN66NIRMR	5	0	5	5	1	0
ANY9GI81UVUY	5	5	5	5	3	0
ANYE1XT1KA2ZW	5	0	5	5	6	0
ANYUEXVVUTFFZ	4.38	5	5	5	13	0
AO02TOCBAPN7W	2.73	1.57	3.86	3.52	47	2
AO1GS3CMM2IGY	2.44	2.3	3.49	3.62	51	0
AO2KH7R5BYDON	3.43	3.25	3.59	3.97	36	2
AO58OAFYWGHRL	4	0	5	5	2	0
AO7R3JF7JU9IV	5	0	5	5	2	1
AO8VOKDJT1ZNW	3.5	4	2.86	3.86	9	0
AO9NM5WY5O777	3.67	0	4.67	3.67	4	0
AO9SSEDUBH381	1	2	1	1	2	0
AOAHBCJ2LNRLM	3	1	3	2.6	8	0
AOAM9KA698UKP	5	0	0	0	2	0
AOAXTKEDGXOA8	5	5	5	5	1	0
AOBW4RPSVOSIA	2.17	2	3.08	3.23	22	0
AODOXL13ZE0HF	4.67	5	5	5	6	0
AODUXZX9W6H9Y	5	5	5	5	4	0
AOE0HCO3NE4JG	0	0	0	0	1	1
AOFLGAOMUSCPQ	1	0	0	0	1	0
AOIM7TTJYSJ50	2.96	3.89	4.47	4.8	49	0
AOKUOZIRTMTE9	4	5	5	5	1	0
AOL61O6AG1I59	3.55	2.88	3.81	3.43	29	6
AOOL69TPODHDO	3.4	1	3.22	3.22	10	0
AOORNI8P5NDQB	4.8	5	5	5	17	0
AOOXH54K8Z7MG	4.17	0	5	5	6	0
AOQJCKQ4ABEC	3.07	2.81	3.5	3.08	27	0
AORBJGDSTBW7D	2.29	3.5	3.86	4.43	15	0
AOSJTYU5BJRCK	4.36	4.62	4.57	4.74	56	1
AOSP0DYHNEXNM	5	0	5	5	2	0
AOW7MTLI8K4NX	1	0	5	5	2	0
AOZ3RWS45C3QD	4.06	4.67	5	5	19	0
AOZDAKDJ4NZF0	2.53	3.8	4.91	5	17	0
AOZLXUAN8ESPW	4.15	3	4	4.6	13	1
AP28SAP9VUFFD	2.78	4.25	4.43	4.57	11	1
AP30KP97D8SV9	2.71	1.71	2.86	2.72	32	0
AP881JNEKKBVV	0	0	0	0	1	1
APAKVRRTDEB34	4.77	5	5	5	15	0
APB5DUL1O38NA	2.6	0	5	5	5	0
APCANB54QIWA5	3.5	0	4.5	5	4	0
APE3KFNN0W5MW	4.5	0	5	5	16	0
APEOFQLS4CU11	3.91	5	5	5	11	0
APKGB726STR60	5	5	5	5	7	0
APN44ZN21CP44	4.25	5	5	4.73	20	0
APNCB3U1W7UA0	4.69	5	5	4.69	14	0
APNS5NWDNIMCL	2.5	3	3	3	2	0
APRDALJEHOD7S	4.8	3.5	4.4	4.2	5	0
APTJSSQX2TXQ8	0	0	0	0	2	0
APTMU4VX95CJL	4.5	4	5	3	2	0
APWBIA8PHIBQZ	5	0	5	5	1	0
APWY7XEW7XUBV	2.8	1	3	2.29	7	0
APYBKWHDE6BRX	4.1	4.33	5	5	10	0
AQ0M8SQ71NB60	5	0	4.75	5	6	0
AQ292PUTQ5UI7	2.48	2.44	3.73	3.2	22	0
AQ35Y1CKT4EPG	3.5	5	5	5	8	0
AQ44D3M2GV6FN	3.5	0	4.5	5	8	0
AQ4M4I7CX4RRY	4.12	3.69	4.21	4.16	26	0
AQ62WUWTQKXKG	4.5	0	4.25	5	4	0
AQ6A1CQTJZXOR	5	5	5	5	1	0
AQ74Q2Z0O5CPI	4.76	5	4.75	4.67	27	0
AQ8MB7J59E2D9	4.29	5	4.67	4.83	7	0
AQC85XRXBK0VV	1	0	0	0	1	0
AQEWVMOFYOMDO	5	5	5	5	15	0
AQF95KMMGJ0EU	3.2	1	1.83	4	7	0
AQGXFT8O2M6OB	3.71	5	4.8	5	9	0
AQGZAPJ1BO9XS	4.6	0	5	5	10	0
AQJES07AIN6AI	4.19	4.8	4.91	4.91	92	0
AQKGR9SSM52KU	3.17	2.33	3.5	3.5	6	0
AQR35T9GYX0WS	5	0	5	5	3	0
AQRTX2T1CQD7E	4.78	5	5	5	10	0
AQTW4RJTZ8H6Q	3.78	3.4	4.32	4.4	23	1
AQUFV0GNH6P5M	3.67	4.2	5	5	16	0
AQUHR66T4C6JM	2.58	1	2.77	2.38	14	1
AR0R702AUNWA7	5	0	5	5	2	0
AR0YTTK0SGBCA	3.07	2.38	2.88	2.8	16	0
AR3B90GZOP6DS	3.15	3.71	4.69	4.7	55	0
AR3MSB0V28733	3.4	1	3.4	3.4	5	0
AR6MXRKDX6EXF	4.57	4.11	4.64	4.75	66	1
ARAF31KCGJ5AA	4	5	4	4	6	0
ARBPGXIZMBX5S	2.5	0	4.5	5	4	0
ARCBSV167CQBO	3.35	2.7	3.44	3.43	22	0
ARE9M7F3Q8LHV	4.5	4.33	4.73	4.5	18	0
ARGMU4ZWJGFF8	5	0	5	5	7	0
ARNDPG18BP0RJ	4.56	3.53	4.44	4.44	52	0
AROTF5F9M524V	4.5	0	5	5	2	0
ARQAKNXCUDJNG	3.25	5	3.67	3.67	4	0
ARQVASE139BQA	4.8	5	5	5	5	0
ARSBGE4L46MNW	3.36	0	5	5	15	0
ARY72WEF4CYUT	4.67	0	4.8	5	6	0
ARYK4F85S399J	5	0	5	5	3	0
AS0LW1OQFHWL1	5	5	5	5	8	0
AS1XKNPZ3HQZO	3.43	5	4.8	5	7	0
AS2ZF0X3ELT3P	4.47	5	4.93	5	44	0
AS4155H5NPNTT	3.5	2.71	3.55	3.45	14	0
AS4YTXYO190OY	3.53	4	3.8	3.79	17	0
AS5UMDSX29Z5U	5	5	5	5	1	0
AS76IN8UMVLVT	4.63	4.13	3.91	4.58	38	1
ASAQ8OYZXMAIN	3.93	3	3.86	3.86	14	0
ASAU0KYDF4ED9	3	1	2.33	2	5	0
ASBDD2259FK99	3.75	0	5	5	5	0
ASCH2DIUI04A2	1.63	2	2.56	1.75	20	0
ASDXTOABEDS8T	5	0	5	5	1	0
ASE03B8LVPTZI	1	1	0	1	2	0
ASFC6ZYS2M40	5	0	3	5	2	0
ASGY1QO2JYHU2	3	3.29	3.79	3.38	40	0
ASH0UZ0UCJUJ0	4	2.33	3.67	3.67	8	0
ASIA791UHY8B6	1.96	2.21	2.46	2.28	29	1
ASMLDLW9TJXSG	3.36	4	4.63	4.86	12	0
ASMZH94X0SSF4	2.78	0	5	5	10	0
ASOGTKCR43VOS	0	0	1	0	2	1
ASP80T7GQ09DE	2.84	1.57	2.08	2.78	70	1
ASQ9XTVRQDDOX	5	0	3	5	2	0
ASQJK95BAJQR6	4.47	4.09	4.53	4.58	21	0
ASQKGCEBGGOY7	3.25	2	2.4	2.5	5	0
ASSJ1Z1P5J8QI	4.24	3.4	4.5	4.47	17	0
ASTPDJXJ597JR	3	4	0	1	1	0
ASZGQ3HQT0RI3	5	0	5	5	1	0
ASZY4YES0IDKF	4.45	4	4.55	4.64	11	0
AT242Q7W4U37Y	4.77	4.89	4.92	4.95	188	0
AT3X9T1SCZDBM	4.4	5	5	4.75	5	0
AT4BTPXKIEA3O	2.78	4.75	4.46	4.91	27	1
AT4SFJ3QO89BY	1	0	0	0	1	0
AT5VJ7IA16CMQ	4	0	5	5	1	0
AT6RNB1L83O7D	5	1	0	1	1	0
AT752EOW4ZC1C	1.33	0	0	0	3	0
AT7P2M9X8687X	2	0	2.5	3	3	0
AT9HYT0UG4Z0G	2	4	4.67	3.2	6	0
ATAFYYO3C89DU	2.79	1.5	3.73	4.1	15	0
ATC5XIS8KKXVU	3.67	5	4.71	5	8	0
ATCBWK5DQE0OV	5	0	5	5	6	0
ATCM1W7HWIC6U	3	3	4	4	13	0
ATCXSCRYON4PJ	4.52	3.8	4.41	4.3	36	2
ATEZH3LJQKDS8	3.64	3	5	5	11	0
ATFRY2Y8GKMLH	2.83	3.67	5	5	6	0
ATJ04CYXTO9VL	2	1	1	1	2	0
ATK2L9EK9TVGR	4.75	4.12	4.71	4.61	32	2
ATLJNA7NIO4Q3	3.88	3	3.97	4.3	37	0
ATMRMLDNGYDJT	4.19	4.35	4.69	4.84	78	2
ATN2I34EH6CG0	4.38	0	5	5	8	0
ATNTZA6Y63Y9Q	3.67	5	4	4.2	6	0
ATQUZNJVJSSWI	5	0	2.11	5	10	1
ATSDVP6OH16UP	4	0	5	5	4	0
ATU5N4Q8VMJ4I	1	0	5	5	2	0
ATV8Y2JY6EK6J	4	0	5	5	1	0
ATWLZ5496T6HQ	3	0	5	5	1	0
ATWZ6WRT55TGN	2.64	3.67	3.71	4.33	12	0
ATWZTKOJX81YF	5	5	5	5	1	0
ATXVZLSOX9RHE	5	0	5	3.67	3	0
AU06FWQZTTRD1	1.83	1	2	2	6	0
AU0CTEL9NFBKS	3.75	5	5	4.5	9	0
AU22B6CPBQVG4	5	5	4.75	5	4	0
AU25G4H1MLIGA	4.09	2.86	4.26	3.97	34	0
AU2FNJR4CJXEN	4.33	0	5	5	3	0
AU42HH6EO2PWJ	2.84	2.72	3.24	3.59	32	0
AU5BRDIPZ30V5	1.91	2.75	3.21	3.83	26	0
AU5EXRJVGOYBQ	3.95	4.35	4.53	4.76	71	3
AU6QJ0GSKHAAR	5	5	5	5	8	0
AU7YJ1WZCOBHR	2.25	4	3	2.33	4	0
AU9HXYTGV7XZ2	5	5	5	5	17	0
AU9YDGSRAP5WZ	4	0	5	3.67	3	0
AUBZM9VB7POPV	1	0	0	0	1	0
AUC4FLOIAVGID	2.67	1	3.33	3.67	4	2
AUEC6O6SKH9UE	1.5	3	2	1	3	0
AUH090PPYMVC0	2.56	3.67	3.29	3.71	10	3
AUIL55CH144U1	1	0	0	0	5	5
AUK9WB32A7DMW	0	0	0	0	1	0
AUM76XI9YFOC0	3.67	3	3.33	3.67	3	0
AUN73KUEL1F6A	1	0	0	0	3	3
AURP01N7NLM27	5	0	5	5	1	0
AUUEZCYGFAV8N	4.67	5	4.67	5	3	0
AUUUTFCWTM02T	3	1	3.67	3.67	8	0
AUV3RBTCWW56O	5	5	5	5	1	0
AV02C22G6S9XM	4.33	4.43	4.31	3.71	18	0
AV0Z3PR8L4GVG	3.05	3.67	4.23	4.33	23	4
AV1VROYTX40XG	3	3	3.67	3.67	3	0
AV2ZBVCVKNK8B	2.25	1.82	2.6	2.39	63	1
AV4TJJ1KNOFVV	5	1	4.67	5	3	0
AV6ICFMK9QNVC	1	0	0	0	1	0
AVAH8YVQQQR7V	5	0	5	5	1	0
AVBE7OP14AU0H	5	0	5	5	1	0
AVBMLSSJ1UVL1	3.67	0	3.5	5	3	0
AVBZ4EYAEJUX8	2.33	1	3	3	3	0
AVEJWEOSYK27N	5	5	5	5	2	0
AVFDQWCSJSN3H	4.94	5	5	5	18	0
AVJ4QOSD4K4SK	2.42	0	4.8	4.8	14	2
AVMP67H1DQFEN	3.9	5	4.83	4.43	11	0
AVMRN2I2QCLPX	3.5	5	4.83	5	10	0
AVOPLX6JWSIJ7	0	0	0	0	1	1
AVQQXLBCD9WY1	3.25	5	4.5	5	10	0
AVRS3F0YL7RAS	5	5	5	5	1	0
AVSS3NMRITTDU	4.38	4.5	5	5	8	0
AVTZMD5VL0IUQ	5	5	5	5	8	0
AVWX5SYXZ4ZUT	1.67	0	5	5	3	0
AVWY2XZ2DXC7G	4.67	4.2	5	5	9	0
AVY23TEJU4JYH	4.5	0	4.75	5	4	0
AVZIZWQNALSPR	4.5	3.8	4.38	4	8	0
AVZU2O8AULE7B	5	5	3.67	3.67	3	0
AW0DCJ2R54JBE	2.67	3	3.67	3.67	3	0
AW0YR6LN8MCKT	3.3	0	5	5	11	0
AW1W3LV6J8YCL	4	0	5	5	4	0
AW3X1PSH8WFF9	5	0	5	5	1	0
AW534VRHALFX6	5	0	5	5	2	0
AW58BTFV3JZAM	3.93	5	5	5	14	0
AW7OWGYL3NJJ7	4.71	4.33	4.69	4.69	14	0
AW8LX7H3UHWRM	4.26	4	4.5	4.67	29	1
AW9YRPSEROHPT	2.5	1.57	2.6	2.78	13	1
AWBVANR18ABFC	4	1	4.67	3.71	7	0
AWBXH1X3IXP0P	3.6	2.75	3.56	3.67	11	0
AWDC5ORIYPI9F	4.8	5	5	5	5	0
AWF405V64VVD2	5	5	5	5	4	0
AWFE7EG99A8WM	1	1	1	1	2	0
AWFY0UB80NDBN	4.14	4	4.57	4.57	22	0
AWG6NSXITGXT6	3.07	3	3.58	3.33	14	0
AWS1N4G2NLLC2	4.31	5	5	5	13	0
AWTY5BVR9GW25	3.27	2.5	3.5	3.57	16	0
AWWLL2G99NJJQ	1.77	1.3	2.4	2.33	27	0
AWZCUH53ERC4H	3.13	2.33	4.5	4.27	18	0
AWZFFBD2H36IB	1.5	1	2.5	3	4	0
AX0GU14KW2RYH	3.83	3.67	4.64	4.64	13	0
AX2RCDV53CJX2	1.6	1	3	3.67	5	0
AX5HRJBZ0OYIJ	4.8	5	5	5	10	0
AX77OZDKTUWA9	3.63	5	5	5	8	0
AX7NXUM5E66CV	2.82	3.25	3.93	3.33	20	0
AX8OCDYF2SWZ5	1	5	0	0	2	0
AX8TTOD2T2T5B	5	0	5	5	1	0
AXA3R4P93DVIG	3.5	4	2	2.5	6	0
AXAILT5ZNOEL0	3.33	3	3.67	3.67	3	0
AXCOXUDRLWMMK	5	5	5	5	1	1
AXEVI0XHCXG86	4.43	0	4.67	5	7	0
AXKBO5V1Y75RL	3.4	3.33	3.71	4.17	21	0
AXLI3O9CDOKL3	4.43	3	4.67	4.73	17	0
AXLVJUUTSP1FC	4	3	4.58	4.67	13	0
AXLXMY1CP3MAV	4.2	2.33	4.27	4.27	16	0
AXN1OVSLPP3A	3	0	5	5	11	0
AXN57JVE6WWI9	2.81	2.14	3.86	3.86	18	3
AXNDSA63PTFLK	2.2	2.33	3.5	4	7	3
AXOB413INLUHH	5	5	5	5	1	0
AXPEEQCAXRJVU	1.67	0	1	5	5	0
AXTNZMGXSCVEQ	0	0	0	0	1	1
AXTSBBK4QU3K5	5	5	5	5	1	0
AXTV0CNBNNTSR	3	0	5	5	2	0
AXV3T2BPFHQ3A	4.89	5	5	5	10	0
AXVD8051S37AY	2.94	0	4.7	4.82	20	0
AXXK99Z4BD4QH	4.2	4	4.2	4.8	5	0
AY34XP645ACTL	4.67	0	5	5	3	0
AY4JESF9KGZ65	3.56	0	4.14	5	9	0
AY6V13M21NEZ9	3.88	2.33	3.89	4.11	9	0
AY7MPKFW7M8F8	3.56	3	4.73	4.73	20	0
AYB3310L516B1	4.17	2	4.6	4	6	0
AYBHLX5IH8J39	3.78	5	5	5	9	0
AYC8QNZUZAEO8	3.86	5	3.67	5	7	0
AYCLRZJZA1WZT	3.55	4	4.24	4.45	29	0
AYDCQGUPEZVAC	3.19	2.67	3.88	3.65	28	0
AYDSQ2K2QMLZU	5	0	5	5	2	0
AYEYQRZDEEQLS	4.33	5	5	5	9	0
AYFH7OFH5HZQD	3.17	1	4	4.2	8	0
AYGB5KLVRK71N	4	0	5	5	1	0
AYGFMYMQMIMRQ	3.4	3	4	3	5	0
AYGL31KX2YLH	3.67	5	4.5	5	4	0
AYM21VIX0MWVS	2	1	2.5	3	4	0
AYMMOTMUL576I	2.45	1.67	2.56	2.45	12	0
AYMZY429QZE45	4.48	5	4.94	5	21	0
AYN8IUUQFIJUM	5	0	5	5	1	0
AYQL6BZ5ACDKL	3	5	5	5	6	0
AYQUITJPOFP1K	3.71	2.2	4.1	3.67	16	0
AYRD3WNSLPIWS	3.57	3	3.57	3.92	15	0
AYUNRX4O6NUHU	5	0	5	5	1	0
AYXJU9FQT40WQ	5	5	5	5	9	1
AYY3JK59ACCV5	5	5	5	5	6	0
AYYZW942O49LV	1	0	0	0	2	1
AZ133PDNQQ6AR	2.75	2	3.33	3.67	4	0
AZ35UU058ETA2	4.15	4.44	4.35	4.64	59	2
AZ3OG4H4DE9WU	3.67	5	5	5	7	0
AZ3XBTPNL5IO7	4	0	5	5	1	0
AZ876W1XKHEY5	3.5	1	5	3	2	1
AZAP94W8N2OB9	3.4	0	4.5	4.33	6	1
AZCEI5XIC8IKF	4	3.88	4.5	4.22	19	0
AZDM6FQ67FSEM	2.43	3	4.33	5	7	0
AZG5Y2OHL9BCD	5	0	0	0	3	0
AZGD8TRTDBJFH	2.83	2.6	2.4	2.6	7	0
AZIG98OEINZR	3.6	3	4	4.8	13	0
AZLV8FZI25URF	4.67	0	5	5	6	0
AZO5IW65VE1ZL	4	5	5	5	1	0
AZOZ1LY9QLX0A	4.86	4.2	4.38	4.77	14	0
AZP0B1T4W2LWK	4.21	2.75	4.5	4.58	17	0
AZPKEIKDC9QZ9	4	0	5	5	1	0
AZSL7T69ZCXY8	4	1	3.4	3.4	8	0
AZZ15B3W5L1Q8	4.58	5	4.89	4.97	39	0
A21QWNZJFCEW2W	2.83	3.08	3.17	3.79	124	0
A20OLZ95LYE7NY	4.63	4.62	4.69	4.75	17	0
A2D8C62K1A8KP1	4.92	5	5	4.97	40	0
A2SV18PUMMHEYG	4.54	3.44	3.67	4.91	28	0
A34B4FC9LPNWJF	4.3	5	4.89	5	10	0
A3UT88W0H2JVAE	4.8	5	4.9	4.9	10	0
ATP0XWGEOB074	3.08	1.8	3.56	4.11	21	3
A3RT7VOZ6BYIIL	2.6	5	5	5	5	2
A152BUXVDHE4EK	4.67	4	3.5	4.78	12	0
A38CTCIKJWR5OK	3.29	3.67	4.2	3.29	8	0
A1XLYXZKCQNVDW	4.95	5	4.98	5	44	0
A1H49ETNUV5YI0	2.95	2.53	3.18	3.44	67	4
A1F67L2UUSNH70	4	5	5	5	1	0
A2MDSGFS0073LW	3.32	4.4	4.79	4.93	63	0
A3IRX42Q88JV2P	3.69	4.64	4.08	4.25	18	0
A1349FU2X0EF0N	1	0	0	0	1	0
A5L8VDXWS2H8O	3.75	0	5	5	4	0
A13JL1KUB65H58	4.97	5	5	5	32	1
A1RVDVALREIUUQ	2	0	3	3	1	0
A2P191MUP3WMOU	3.13	4	4.43	4.43	8	0
A25HBO5V8S8SEA	4.72	2.82	4	4.72	29	0
A10ULZPDYV8QYV	5	0	4	5	2	0
A3PPZ1CNCQ28GY	5	5	5	5	7	0
A2TBMLS6SFWF5F	2.67	5	5	5	3	0
A1XCQBCXJXC0V0	5	0	5	5	3	0
A3PXUXAUARYJR6	4	0	5	4	2	0
A2ZA0WM6BTXZ4Q	3.62	4.3	4.08	4.25	13	1
